date,RV,RQ,RS_plus,RS_minus,delta_J,BV,nobs,RQ_rv2
2000-11-08,0.0001017849114076,8.163442080923166e-09,3.7849694182004736e-05,6.393521722559526e-05,-2.6085523043590527e-05,9.035176855448468e-05,10830.0,1.036016819025298e-08
2000-11-09,0.0003093750417244,6.642383457783371e-08,0.0001321535086491,0.0001772215330753,-4.506802442619999e-05,0.0002577282184353,10948.0,9.571291644197424e-08
2000-11-10,0.0001594227672699,2.0224603977414535e-08,4.8944429946900007e-05,0.000110478337323,-6.153390737609999e-05,0.0001422132341852,10843.0,2.54156187239927e-08
2000-11-13,0.0002772260479589,3.229789880946398e-08,0.00011664541996350003,0.0001605806279954,-4.3935208031899967e-05,0.0001797161617926,11141.0,7.685428166691034e-08
2000-11-14,0.0001978445222143,3.197079240243196e-08,0.0001439885799689767,5.385594224532331e-05,9.01326377236534e-05,0.000178803781846,10976.0,3.9142454970204653e-08
2000-11-15,0.0001184829739088,5.819822477857686e-09,3.366219186807716e-05,8.482078204072283e-05,-5.115859017264567e-05,7.628776099649069e-05,10778.0,1.4038215106273381e-08
2000-11-16,7.43238767026024e-05,5.665550793939495e-09,3.579926238874885e-05,3.852461431385355e-05,-2.7253519251046977e-06,7.52698531547624e-05,10570.0,5.524038648103644e-09
2000-11-17,0.0001765076271741,2.2365587536736195e-08,0.00010555438160153282,7.095324557256717e-05,3.460113602896564e-05,0.0001495512873122,10673.0,3.115494245063108e-08
2000-11-20,9.716298346724073e-05,1.0042860492588905e-08,3.5551597417293735e-05,6.161138604994699e-05,-2.6059788632653257e-05,0.000100214073326,10822.0,9.440645356255294e-09
2000-11-21,7.604876436063291e-05,3.7239519293320217e-09,3.998892165867001e-05,3.60598427019629e-05,3.929078956707108e-06,6.1024191345170825e-05,10694.0,5.78341456077907e-09
2000-11-22,0.0001891456119405,2.933706149488503e-08,7.82328058929e-05,0.0001109128060476,-3.26800001547e-05,0.0001712806512566,10809.0,3.577606251634622e-08
2000-11-24,6.35443452422179e-05,7.6715429420157e-10,5.170617718683627e-05,1.1838168055381623e-05,3.986800913145465e-05,2.7697550328532124e-05,5720.0,4.0378838122621805e-09
2000-11-27,0.0001647575524771,1.1602037537643222e-08,0.00012189387759795654,4.286367487914347e-05,7.903020271881307e-05,0.0001077127547584,10952.0,2.7145051098244363e-08
2000-11-28,0.0001048782220313,9.83385979154721e-09,4.9530787232896426e-05,5.534743479840357e-05,-5.816647565507144e-06,9.916581967365172e-05,11001.0,1.099944145644666e-08
2000-11-29,0.0001170374105772,1.5576525821092486e-08,6.735929888776689e-05,4.9678111689433114e-05,1.7681187198333775e-05,0.0001248059526669,11053.0,1.3697755474616088e-08
