date,RV,RQ,RS_plus,RS_minus,delta_J,BV,nobs,RQ_rv2
2018-05-16,2.9661033875306537e-05,8.822519042096476e-10,1.281124806867561e-05,1.6849785806630927e-05,-4.038537737955317e-06,2.970272553503546e-05,46796.0,8.79776930552082e-10
2018-05-17,2.436542102916867e-05,4.525054135725611e-10,9.963325050299325e-06,1.4402095978869345e-05,-4.4387709285700195e-06,2.1272174631959025e-05,46789.0,5.936737419286548e-10
2018-05-20,3.093088648749897e-05,8.369401370104901e-10,1.7243725795804412e-05,1.368716069169456e-05,3.556565104109853e-06,2.8929917680672548e-05,46139.0,9.567197389025465e-10
2018-05-21,2.013761689379331e-05,2.612261257610834e-10,5.6563377329103466e-06,1.4481279160882962e-05,-8.824941427972615e-06,1.6162491322846345e-05,46784.0,4.055236141611897e-10
2018-05-22,4.0231512167491755e-05,1.0887106151533754e-09,3.096188405407736e-05,9.269628113414398e-06,2.169225594066296e-05,3.2995615089786936e-05,46792.0,1.6185745712830372e-09
2018-05-23,4.178196771040546e-05,1.8338296127269454e-09,1.9754475047016207e-05,2.2027492663389252e-05,-2.2730176163730448e-06,4.282323683150242e-05,46792.0,1.7457328257533645e-09
2018-05-24,1.6739937723787973e-05,3.101079583922638e-10,9.677613403865935e-06,7.0623243199220385e-06,2.615289083943896e-06,1.760988240711061e-05,46706.0,2.8022551499629966e-10
2018-05-28,5.551460425462123e-05,3.076216982857486e-09,2.424232821128713e-05,3.12722760433341e-05,-7.02994783204697e-06,5.5463654611443394e-05,46744.0,3.08187128554721e-09
2018-05-29,1.900631489307875e-05,2.56799745747972e-10,1.189895504796802e-05,7.107359845110729e-06,4.791595202857291e-06,1.6024972566215894e-05,46768.0,3.6124000581486705e-10
2018-05-30,4.593229344212223e-05,1.7702624776124889e-09,2.364523270059291e-05,2.228706074152932e-05,1.3581719590635889e-06,4.2074487253114434e-05,46745.0,2.109775580853225e-09
2018-05-31,1.51374446288642e-05,2.395233514265911e-10,1.1444572555089006e-05,3.6928720737751936e-06,7.751700481313813e-06,1.5476541972501192e-05,46445.0,2.291422298919296e-10
2018-06-03,1.8221061290866903e-05,1.9445196867962352e-10,1.1685884213062716e-05,6.535177077804188e-06,5.150707135258528e-06,1.3944603568392452e-05,46799.0,3.3200707456552827e-10
2018-06-04,2.2943976167606228e-05,5.643530914739285e-10,9.556337923705924e-06,1.3387638243900304e-05,-3.83130032019438e-06,2.3756116927518446e-05,46699.0,5.264260423796826e-10
2018-06-05,2.3314366371775925e-05,5.728091252618353e-10,1.1085723231252035e-05,1.222864314052389e-05,-1.142919909271855e-06,2.3933431121797712e-05,46767.0,5.435596793173961e-10
2018-06-06,3.915402452323931e-05,1.0691589569179562e-09,1.4075591292495974e-05,2.507843323074334e-05,-1.1002841938247365e-05,3.2697996221755794e-05,46175.0,1.5330376363664255e-09
2018-06-07,1.8037601854149695e-05,2.81294467756703e-10,1.1704507086557523e-05,6.3330947675921715e-06,5.371412318965352e-06,1.6771835551206165e-05,46785.0,3.253550806488245e-10
2018-06-10,1.1285383040338828e-05,9.862821203390268e-11,7.181992952017371e-06,4.1033900883214575e-06,3.0786028636959133e-06,9.931173749054171e-06,46796.0,1.2735987036716725e-10
2018-06-11,1.7640975033574635e-05,1.76679969885154e-10,1.0011634189835683e-05,7.629340843738953e-06,2.382293346096729e-06,1.3292101785840868e-05,46779.0,3.112040001352036e-10
2018-06-12,3.317520217775662e-05,9.790659848341931e-10,1.3756093939153905e-05,1.9419108238602714e-05,-5.663014299448808e-06,3.129003011878054e-05,46349.0,1.1005940395350275e-09
2018-06-13,1.991171037236588e-05,2.4460316078204574e-10,1.1941037580314897e-05,7.970672792050983e-06,3.970364788263914e-06,1.563979414129373e-05,46702.0,3.96476209952983e-10
2018-06-14,1.9965256474646977e-05,4.5757796575016205e-10,1.2040408163285722e-05,7.924848311361255e-06,4.115559851924467e-06,2.1391072103804477e-05,46730.0,3.9861146609843303e-10
2018-06-17,2.4164471497358044e-05,4.0873470014268927e-10,1.5987388739770918e-05,8.177082757587128e-06,7.810305982183789e-06,2.021718823532811e-05,46712.0,5.839216827466294e-10
2018-06-18,4.614440854510244e-05,2.0253996631704338e-09,2.8313771673136725e-05,1.7830636871965718e-05,1.0483134801171007e-05,4.500444048280607e-05,46229.0,2.1293064399773235e-09
2018-06-19,1.2963848884667472e-05,1.5552937849481902e-10,6.860319791629803e-06,6.103529093037669e-06,7.567906985921345e-07,1.247114182802918e-05,46329.0,1.6806137790449406e-10
2018-06-20,6.374869887280917e-05,2.5168802410777745e-09,1.3506641110853278e-05,5.024205776195589e-05,-3.673541665110261e-05,5.016851842617813e-05,46792.0,4.063896607976101e-09
2018-06-21,3.116490557299679e-05,1.1650413601937116e-09,9.242936815593349e-06,2.1921968757403445e-05,-1.2679031941810096e-05,3.413270221054453e-05,46792.0,9.712513393738066e-10
2018-06-24,0.0001063528945824,8.611079843649736e-09,4.1358664283792815e-05,6.499423029860719e-05,-2.3635566014814377e-05,9.279590423962545e-05,46290.0,1.131093818605509e-08
2018-06-25,5.056163905116151e-05,1.053158010112993e-09,2.9486865338529313e-05,2.1074773712632196e-05,8.412091625897116e-06,3.245239606120006e-05,46449.0,2.5564793435399403e-09
2018-06-26,9.056049664541644e-05,6.13034693638318e-09,2.5000494658189678e-05,6.556000198722676e-05,-4.0559507329037086e-05,7.829653208401493e-05,46701.0,8.201203552664482e-09
2018-06-27,7.593789410409965e-05,5.337617217002333e-09,4.9403209153653355e-05,2.6534684950446297e-05,2.286852420320706e-05,7.305899819325702e-05,46710.0,5.766563760965452e-09
2018-06-28,2.981584140143262e-05,7.845943537170282e-10,1.3024197575848696e-05,1.6791643825583923e-05,-3.7674462497352264e-06,2.801061144846767e-05,46774.0,8.889843984753834e-10
2018-07-01,4.162676603526533e-05,1.6125934415978056e-09,2.984077739921143e-05,1.17859886360539e-05,1.8054788763157528e-05,4.015710947762308e-05,46793.0,1.7327876505547192e-09
2018-07-02,3.1493155876508896e-05,7.130965078617846e-10,4.1655289702209765e-06,2.732762690628792e-05,-2.3162097936066943e-05,2.6703866908404568e-05,34288.0,9.918188670620868e-10
2018-07-04,3.2543875006778795e-05,1.1543862528585855e-09,1.793023975273972e-05,1.4613635254039071e-05,3.316604498700652e-06,3.397626013643328e-05,46692.0,1.0591038004568415e-09
2018-07-05,2.1748747625752115e-05,4.144331716459401e-10,1.6859352442486083e-05,4.88939518326603e-06,1.1969957259220054e-05,2.0357631778916233e-05,46729.0,4.730080232886582e-10
2018-07-08,1.6195816043432037e-05,2.354266966314352e-10,7.859215925783696e-06,8.33660011764834e-06,-4.773841918646443e-07,1.5343620714532642e-05,46796.0,2.6230445731269055e-10
2018-07-09,1.864660396664162e-05,2.9854465290696757e-10,7.462980667110035e-06,1.1183623299531584e-05,-3.720642632421549e-06,1.7278444747921254e-05,46401.0,3.4769583948877496e-10
2018-07-10,3.0895721215723246e-05,3.9236472437408027e-10,2.113425697072878e-05,9.761464244994466e-06,1.1372792725734314e-05,1.98081984131339e-05,46722.0,9.545455894396914e-10
2018-07-11,1.7522182163723538e-05,2.613848639159686e-10,1.2619473201664277e-05,4.902708962059262e-06,7.716764239605014e-06,1.616740127280722e-05,46795.0,3.070268677787113e-10
2018-07-12,1.4828484063999856e-05,9.987732311113166e-11,6.377850747141432e-06,8.450633316858424e-06,-2.072782569716992e-06,9.993864273199414e-06,46433.0,2.198839396362977e-10
2018-07-16,2.133262985840131e-05,4.0899115581297536e-10,1.6401364907386057e-05,4.931264951015254e-06,1.1470099956370802e-05,2.0223529756523103e-05,46798.0,4.5508109667555516e-10
2018-07-17,1.3108419925200583e-05,2.26566466895266e-10,5.531605735397928e-06,7.576814189802655e-06,-2.0452084544047266e-06,1.5052124996001926e-05,46349.0,1.7183067293539565e-10
2018-07-18,2.6842821367885983e-05,3.267145290389466e-10,1.2265589416980047e-05,1.4577231950905936e-05,-2.3116425339258884e-06,1.8075246306453104e-05,46323.0,7.205370589882363e-10
2018-07-19,1.3827404378255683e-05,1.573210017388948e-10,5.620062043745803e-06,8.20734233450988e-06,-2.587280290764078e-06,1.254276690921484e-05,46364.0,1.9119711183980444e-10
2018-07-22,2.517318914854258e-05,5.678750878796192e-10,1.193437297310672e-05,1.323881617543586e-05,-1.3044432023291388e-06,2.3830129833461237e-05,46391.0,6.336894519083019e-10
2018-07-23,4.148827117059313e-05,1.1151710721631865e-09,1.399457557948628e-05,2.749369559110685e-05,-1.349912001162057e-05,3.339417721943732e-05,46737.0,1.721276644724669e-09
2018-07-24,3.0016900030065e-05,4.908360001005793e-10,2.2232150497596237e-05,7.784749532468762e-06,1.4447400965127477e-05,2.2154818891170817e-05,46792.0,9.010142874149163e-10
2018-07-25,1.929195468289159e-05,1.2494047473389368e-10,9.158845412173179e-06,1.0133109270718412e-05,-9.742638585452335e-07,1.117767751967705e-05,46312.0,3.721795154867428e-10
2018-07-26,6.248204713861498e-05,3.418371500891871e-09,1.4135517651261522e-05,4.834652948735346e-05,-3.4211011836091936e-05,5.846684103739376e-05,46470.0,3.904006214632105e-09
2018-07-29,9.110451478716748e-05,9.138054625306476e-09,3.1351589857746474e-05,5.975292492942101e-05,-2.8401335071674537e-05,9.559317248269604e-05,46572.0,8.300032614605219e-09
2018-07-30,4.7780240912766326e-05,1.428739124247586e-09,2.616091612981475e-05,2.1619324782951575e-05,4.541591346863176e-06,3.779866564109884e-05,46791.0,2.282951421681989e-09
2018-07-31,2.922527494832205e-05,9.60426669697272e-10,1.4642563857792842e-05,1.4582711090529208e-05,5.985276726363427e-08,3.099075135741746e-05,46796.0,8.541166958050204e-10
2018-08-01,3.338035953472711e-05,8.723135368702089e-10,2.886480325317734e-05,4.5155562815497715e-06,2.434924697162757e-05,2.9534954492435044e-05,46799.0,1.1142484026676472e-09
2018-08-02,2.261485693302692e-05,2.9976379800510597e-10,1.0426594731441649e-05,1.218826220158527e-05,-1.7616674701436216e-06,1.7313688168761327e-05,46797.0,5.114317541012757e-10
2018-08-05,1.4180758380219146e-05,2.0730982680545724e-10,8.926890786644126e-06,5.2538675935750205e-06,3.673023193069105e-06,1.4398257769794831e-05,46529.0,2.0109390823815554e-10
2018-08-06,2.6200999507842845e-05,6.583379058233928e-10,1.4701260548286553e-05,1.1499738959556292e-05,3.2015215887302607e-06,2.565809630162364e-05,46743.0,6.864923752099809e-10
2018-08-07,1.7679081684450326e-05,3.0339758616906057e-10,9.66018935141876e-06,8.018892333031566e-06,1.6412970183871938e-06,1.741831180594321e-05,46799.0,3.12549929205467e-10
2018-08-08,1.6198241103503363e-05,1.6078444597293525e-10,7.943201174402288e-06,8.255039929101075e-06,-3.1183875469878683e-07,1.2680080676909562e-05,46442.0,2.6238301484722586e-10
