date,RV,RQ,RS_plus,RS_minus,delta_J,BV,nobs,RQ_rv2
2009-09-15,5.822266204572064e-05,2.9833197793040643e-09,4.014406881893596e-05,1.8078593226784677e-05,2.2065475592151286e-05,5.4619774617843894e-05,1548.0,3.389878375690199e-09
2009-09-16,7.553754167097402e-05,7.535203011318047e-09,3.345130391350328e-05,4.208623775747074e-05,-8.634933843967458e-06,8.680554712296932e-05,1549.0,5.705920201694136e-09
2009-09-17,4.8965173013967834e-05,1.5572858738782302e-09,3.1420781321418846e-05,1.7544391692548988e-05,1.3876389628869859e-05,3.946246157905295e-05,1551.0,2.3975881682878037e-09
2009-09-20,0.000120423532426,2.558361752428608e-09,3.478651205818977e-05,8.563702036781023e-05,-5.085050830962046e-05,5.058025061650652e-05,1553.0,1.4501827161955873e-08
2009-09-21,4.817151832306957e-05,1.326068636393341e-09,2.9243643578544635e-05,1.8927874744524933e-05,1.0315768834019702e-05,3.6415225337670794e-05,1552.0,2.320495177549827e-09
2009-09-22,9.378144632656154e-05,6.8675649215146395e-09,3.4791226177855016e-05,5.8990220148706525e-05,-2.419899397085151e-05,8.287077242016415e-05,1551.0,8.794959675101744e-09
2009-09-23,0.0001131480531676,1.9007434357838064e-08,4.515295841381022e-05,6.799509475378978e-05,-2.2842136339979558e-05,0.0001378674521337,1549.0,1.2802481935618036e-08
2009-09-24,9.956983020164226e-05,4.373066467220104e-09,4.7243210660434946e-05,5.232661954120732e-05,-5.0834088807723716e-06,6.612916502739244e-05,1548.0,9.914151086383871e-09
2009-09-27,6.882621466280065e-05,1.7744717976213498e-09,5.790771221686648e-05,1.0918502445934164e-05,4.698920977093232e-05,4.212447979051314e-05,1549.0,4.737047824809914e-09
2009-09-28,9.17686777796398e-05,5.811484106967246e-09,3.0517669319526635e-05,6.125100846011317e-05,-3.073333914058654e-05,7.623309062977341e-05,1555.0,8.421490221423356e-09
2009-09-29,0.00015227257071,1.4694206732356927e-08,4.758381185019999e-05,0.0001046887588598,-5.710494700960001e-05,0.0001212196631424,1553.0,2.318693579063195e-08
2009-09-30,0.0001155347401878,1.2223661618994246e-08,2.4832764255293025e-05,9.070197593250698e-05,-6.586921167721395e-05,0.0001105606694037,1551.0,1.334827619026245e-08
2009-10-01,0.0001684368553984,1.2206494983499926e-08,5.042281768980001e-05,0.0001180140377086,-6.759122001879998e-05,0.0001104830076686,1551.0,2.8370974256501513e-08
2009-10-04,8.538784332805917e-05,5.625045962497408e-09,6.0452312418180136e-05,2.493553090987904e-05,3.55167815083011e-05,7.500030641602345e-05,1549.0,7.2910837882171794e-09
2009-10-05,0.0001249687063013,7.500407126101823e-09,9.078119558657485e-05,3.4187510714725166e-05,5.659368487184968e-05,8.660489089019063e-05,1548.0,1.561717755462058e-08
2009-10-06,6.514092378202485e-05,5.101990828794574e-09,3.5109839853660344e-05,3.0031083928364507e-05,5.078755925295837e-06,7.142822151499066e-05,1558.0,4.24333995117557e-09
2009-10-07,6.0502153373945506e-05,4.381262073148332e-09,3.994240346732363e-05,2.0559749906621877e-05,1.938265356070175e-05,6.619110267360964e-05,1552.0,3.6605105628844258e-09
2009-10-08,2.515330340538024e-05,5.665126921127992e-10,1.4691485331018054e-05,1.0461818074362188e-05,4.229667256655866e-06,2.3801527096234797e-05,1554.0,6.326886722031132e-10
2009-10-11,3.5891037980408754e-05,4.01884871723613e-10,2.4134934302974427e-05,1.175610367743433e-05,1.2378830625540096e-05,2.0047066411912068e-05,2516.0,1.2881666073111436e-09
2009-10-12,6.0049242952248936e-05,3.513293695773377e-09,2.746816888029287e-05,3.2581074071956067e-05,-5.112905191663197e-06,5.927304358452818e-05,1724.0,3.6059115791382184e-09
2009-10-13,8.927663173250363e-05,2.922609807430024e-09,7.082331826990118e-05,1.8453313462602447e-05,5.237000480729874e-05,5.4061167277723706e-05,1549.0,7.970316973501075e-09
